d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_grado,metodo,d_nomjor,sector,edad
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679000010,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC,368679000010A,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC,24,PROGRAMA PARA JOVENE,NOCTURNA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679000010,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC,368679000010A,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC,24,PROGRAMA PARA JOVENE,NOCTURNA,2,16
406,LEBRÍJA,METROPOLITANA,OFICIAL,RURAL,268406000161,COLEGIO  PORTUGAL,268406000161A,COLEGIO  PORTUGAL,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
755,SOCORRO,COMUNERA,OFICIAL,URBANA,168755000327,COLEGIO AVELINA MORENO,168755000327A,COLEGIO AVELINA MORENO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,19
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
689,SAN VICENTE DE CHUCURÍ,YARIGUIES,OFICIAL,URBANA,168689002968,COLEGIO NUESTRA SEÑORA DE LA PAZ,168689002968A,COLEGIO NUESTRA SEÑORA DE LA PAZ,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001032,CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL - CORP,368679001032A,CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL - CORP,24,PROGRAMA PARA JOVENE,NOCTURNA,2,15
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,34
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,22
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,20
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001032,CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL - CORP,368679001032A,CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL - CORP,24,PROGRAMA PARA JOVENE,NOCTURNA,2,15
406,LEBRÍJA,METROPOLITANA,OFICIAL,RURAL,268406000098,INSTITUCION EDUCATIVA LLANADAS,268406000098A,INSTITUCION EDUCATIVA LLANADAS,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,16
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,20
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
679,SAN GIL,GUANENTA,OFICIAL,URBANA,168679000011,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,168679000011A,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,24,PROGRAMA PARA JOVENE,NOCTURNA,1,16
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000162,INSTITUCION EDUCATIVA  EL TAGUI,268655000707I,ESCUELA RURAL PAYOA CINCO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,20
689,SAN VICENTE DE CHUCURÍ,YARIGUIES,OFICIAL,URBANA,168689002968,COLEGIO NUESTRA SEÑORA DE LA PAZ,168689002968A,COLEGIO NUESTRA SEÑORA DE LA PAZ,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,23
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679000982,CORPORACION TECNICA CEDEFOC,368679000982A,CORPORACION TECNICA CEDEFOC,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190002053,COLEGIO INTEGRADO  DEL CARARE,168190002053A,COLEGIO INTEGRADO  DEL CARARE,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190002053,COLEGIO INTEGRADO  DEL CARARE,168190002053A,COLEGIO INTEGRADO  DEL CARARE,24,PROGRAMA PARA JOVENE,NOCTURNA,1,20
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679000982,CORPORACION TECNICA CEDEFOC,368679000982A,CORPORACION TECNICA CEDEFOC,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000162,INSTITUCION EDUCATIVA  EL TAGUI,268655000707I,ESCUELA RURAL PAYOA CINCO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,17
679,SAN GIL,GUANENTA,OFICIAL,URBANA,168679000011,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,168679000011A,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
755,SOCORRO,COMUNERA,OFICIAL,URBANA,168755000360,COLEGIO UNIVERSITARIO,168755000360A,COLEGIO UNIVERSITARIO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,16
385,LANDÁZURI,VÉLEZ,OFICIAL,URBANA,168385001051,COLEGIO  JOSE MARIA LANDAZURI,168385001051A,COLEGIO  JOSE MARIA LANDAZURI,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
679,SAN GIL,GUANENTA,OFICIAL,URBANA,168679000011,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,168679000011A,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,24,PROGRAMA PARA JOVENE,NOCTURNA,1,41
655,SABANA DE TORRES,YARIGUIES,PRIVADO,URBANA,368655001332,INSTITUTO COLOMBO VENEZOLANO,368655001332A,INSTITUTO COLOMBO VENEZOLANO,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,15
655,SABANA DE TORRES,YARIGUIES,PRIVADO,URBANA,368655001332,INSTITUTO COLOMBO VENEZOLANO,368655001332A,INSTITUTO COLOMBO VENEZOLANO,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
655,SABANA DE TORRES,YARIGUIES,PRIVADO,URBANA,368655001332,INSTITUTO COLOMBO VENEZOLANO,368655001332A,INSTITUTO COLOMBO VENEZOLANO,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755000814,COLEGIO JOSE A. MORALES,368755000814A,COLEGIO JOSE A. MORALES,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,13
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190002053,COLEGIO INTEGRADO  DEL CARARE,168190002053A,COLEGIO INTEGRADO  DEL CARARE,24,PROGRAMA PARA JOVENE,NOCTURNA,1,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000057,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,268655001151G,ESCUELA RURAL  EL DIAMANTE,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,20
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,NOCTURNA,2,20
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,NOCTURNA,2,18
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,NOCTURNA,2,16
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,NOCTURNA,2,17
679,SAN GIL,GUANENTA,PRIVADO,URBANA,368679001024,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,368679001024A,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENER,24,PROGRAMA PARA JOVENE,NOCTURNA,2,15
385,LANDÁZURI,VÉLEZ,OFICIAL,URBANA,168385001051,COLEGIO  JOSE MARIA LANDAZURI,168385001051A,COLEGIO  JOSE MARIA LANDAZURI,24,PROGRAMA PARA JOVENE,NOCTURNA,1,18
255,EL PLAYÓN,METROPOLITANA,OFICIAL,RURAL,268255000317,COLEGIO SAN FRANCISCO DE ASIS,268255000317A,COLEGIO SAN FRANCISCO DE ASIS,24,PROGRAMA PARA JOVENE,NOCTURNA,1,17
255,EL PLAYÓN,METROPOLITANA,OFICIAL,RURAL,268255000317,COLEGIO SAN FRANCISCO DE ASIS,268255000317A,COLEGIO SAN FRANCISCO DE ASIS,24,PROGRAMA PARA JOVENE,NOCTURNA,1,19
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,15
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,18
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,18
895,ZAPATOCA,METROPOLITANA,OFICIAL,URBANA,168895000599,INSTITUTO TECNICO SANTO TOMAS,168895000599A,INSTITUTO TECNICO SANTO TOMAS,24,PROGRAMA PARA JOVENE,NOCTURNA,1,19
895,ZAPATOCA,METROPOLITANA,OFICIAL,URBANA,168895000599,INSTITUTO TECNICO SANTO TOMAS,168895000599A,INSTITUTO TECNICO SANTO TOMAS,24,PROGRAMA PARA JOVENE,NOCTURNA,1,42
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
895,ZAPATOCA,METROPOLITANA,OFICIAL,RURAL,268895000364,INSTITUCION EDUCATIVA LA PLAZUELA,268895000364A,INSTITUCION EDUCATIVA LA PLAZUELA,24,PROGRAMA PARA JOVENE,TARDE,1,16
895,ZAPATOCA,METROPOLITANA,OFICIAL,RURAL,268895000364,INSTITUCION EDUCATIVA LA PLAZUELA,268895000364A,INSTITUCION EDUCATIVA LA PLAZUELA,24,PROGRAMA PARA JOVENE,TARDE,1,22
77,BARBOSA,VÉLEZ,OFICIAL,URBANA,168077000141,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,24,PROGRAMA PARA JOVENE,NOCTURNA,1,20
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,15
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,15
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,16
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,15
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,28
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000388,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,368077000388A,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000388,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,368077000388A,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,24,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,24,PROGRAMA PARA JOVENE,MAÑANA,2,17
